text,diggCount,replyCommentTotal,createTimeISO,uniqueId,text_final,lda_topic,lda_topic_prob,lda_topic_words,bertopic_topic,bertopic_topic_prob,bertopic_topic_words,lda_best_topic,lda_best_prob,bertopic_modeling_topic,bertopic_modeling_prob
"mbg gak hanya buat anak sekolah ya gaes, ibu hamil menyusui juga dpt",3,3,2025-11-20T01:56:30.000Z,shanmarys,makan bergizi gratis tidak hanya buat anak sekolah ya gaes ibu_hamil menyusui juga dpt,5,0.8135674179412622,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.9416373451915222,0,0.8429276959327466
"evaluasi tuh yayasan, mitra, Ka Sppg, dannlingkungan dapur MBG. bukan malah mengancam AG mulu. evaluasi kenapa AG banyak kabur dan ngga betah, bahkan ngga mau kerja di MBG. bagian ancaman, memaksakan sesuatu terus upgrade. masalah gaji ngga dibahas bahas. bahkan sampai ada ancaman tidak bisa menjadi ASN dan mengikuti CAT bagi AG. giliran hak karyawan ngga dibahas bahas.",106,2,2025-11-15T23:19:41.000Z,bernadasunyimalam,evaluasi itu yayasan mitra ka satuan pelayanan pangan gizi dannlingkungan dapur makan bergizi gratis bukan malah mengancam ahli gizi mulu evaluasi kenapa ahli gizi banyak kabur dan ngga betah bahkan ngga mau kerja di makan bergizi gratis bagian ancaman memaksakan sesuatu terus upgrade masalah gaji ngga dibahas bahas bahkan sampai ada ancaman tidak bisa menjadi aparatur sipil negara dan mengikuti cat bagi ahli gizi giliran hak karyawan ngga dibahas bahas,5,0.8038258310225543,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.6539887530773209,-1,0.5958442791181805
Uda pak tutup aja ga usa ada mkn gratis setandar aja Bhan pokok pak presiden,0,0,2026-01-13T05:10:22.000Z,refiultatatatay,uda bapak tutup saja tidak usa ada mkn_gratis setandar saja bhan pokok bapak_presiden,5,0.7734707254591104,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.7679304358243774,-1,0.11576879294337428
semoga sehat selalu dan panjang umur pak Prabowo sukses selalu program MBG,2,0,2026-01-07T12:54:54.000Z,rafiwiam,semoga_sehat_selalu dan_panjang_umur bapak_prabowo sukses_selalu program makan bergizi gratis,2,0.7605755333003749,bapak | alhamdulillah | bapak_prabowo | sehat_selalu | bapak_presiden | lanjutkan | semoga | semangat | makan bergizi | bergizi gratis | bergizi | gratis | mantap | makan | sehat,-1,0.0,No Topic,2,0.5860223919794924,-1,0.699667209111401
"makasih bapa, cucu saya selalu sisakan anggur apa lengkeng buat oma katanya😭 kls 2 tapi sudah ingat ada oma dirumah makasih bapa moga umurnya tambah panjang",0,0,2025-11-16T09:58:16.000Z,epon.epon18,terima kasih bapa cucu saya selalu sisakan anggur apa lengkeng buat oma katanya kls tetapi sudah ingat ada oma dirumah terima kasih bapa moga umurnya tambah panjang,5,0.5381292137222106,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.6137161931216428,-1,0.5275608338277941
"m-maaf y-ya🥹 kalian udah berusaha bangun pagi cuma demi memasakkan kami semua🥹🥹🥹, sekali lagi m-maaf y-yaa🥹🥹🙏🙏",4,1,2026-01-22T13:13:44.000Z,smblnblsmyrgewswlss,m maaf_ya ya anda sudah berusaha bangun pagi cuma demi memasakkan kami semua sekali_lagi m maaf_ya yaa,5,0.792462523465254,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.5695532477456611,-1,0.5861443296740501
pak knapa gaji di sppg dapur mbg kami sangat sangat sedikit ya pak,0,0,2025-12-28T00:20:15.000Z,sppg.definisi.per,bapak knapa gaji di satuan pelayanan pangan gizi dapur makan bergizi gratis kami sangat sangat sedikit ya bapak,5,0.8401413310035284,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.5539256173263637,-1,0.5825687000969154
lucu,0,0,2026-01-16T17:05:52.000Z,lelek_lelek1,lucu,5,0.533333332738686,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,3,0.5624986485807308,0,1.0
dia rela masak tengah malem demi kita,0,0,2026-01-22T10:28:55.000Z,cewenyajungwoon,dia rela masak tengah malem demi kita,5,0.740333860148939,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.6551837801250321,-1,0.062334030388013426
terimakasih pak Prabowo dengan adanya program MBG ini sangat membantu sekali pak... bapak memang hebat dan pemberani,0,0,2025-11-29T01:26:12.000Z,zaysiso300504,terimakasih_bapak_prabowo dengan_adanya program makan bergizi gratis ini sangat_membantu sekali bapak bapak memang hebat dan pemberani,5,0.5741029022486484,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.8277817623814432,-1,0.6640233933164303
sehat sehat BPK ku.... semoga Allah selalu melindungi anda pak Prabowo amin....,0,0,2025-11-15T13:55:56.000Z,jana44207,sehat_sehat bpk saya semoga_allah selalu_melindungi anda bapak_prabowo amin,2,0.75826097717378,bapak | alhamdulillah | bapak_prabowo | sehat_selalu | bapak_presiden | lanjutkan | semoga | semangat | makan bergizi | bergizi gratis | bergizi | gratis | mantap | makan | sehat,-1,0.0,No Topic,5,0.6803678375124799,0,1.0
kg ada nya orng tua kaya anak derita ituh intinya anak makan orng tua nya derita ekonomi coba jawaban nya,0,0,2026-01-24T10:08:08.000Z,pipahqwerrtuioo,kg ada nya orng_tua kaya anak derita ituh intinya anak makan orng_tua nya derita ekonomi coba jawaban nya,5,0.7721005098301934,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.559123287796397,0,0.8153377176450323
mama aku kerja di mbg🥺,1,0,2026-01-23T01:05:36.000Z,aurasayangiky,mama saya kerja di makan bergizi gratis,5,0.7750784391471729,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.8905950645819186,0,0.6476923928254128
MBG 👍,0,0,2025-12-05T03:36:03.000Z,mamang3799,makan bergizi gratis,5,0.7115525721850522,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.781249285155477,0,0.6935467281187373
sensi ada ga min🗿,0,0,2026-02-05T13:26:35.000Z,i.like.astronomi28,sensi ada tidak min,5,0.4754920803149953,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.5312000789410676,-1,0.3802019494712491
"ini yg dimaksud 19 juta lapangan kerja itu guyssss, membuka peluang tuk semua usaha kecil bisa berkembang",1,0,2026-01-19T04:14:56.000Z,aquarius_grils109602,ini yang dimaksud juta_lapangan_kerja itu guyssss membuka_peluang tuk semua usaha_kecil bisa berkembang,5,0.5010881955692257,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.43928377703704563,-1,0.32090066699649633
"Jgnkan yg tdk mampu,sy lg jd single mam krn suami meninggal,pyn rmh&mbl,itu aja anak sy bw plg mknnya yg g pd dimkn,katanya kasian mama🥺",0,0,2025-11-16T05:37:54.000Z,lalllaaaaaa1234,jgnkan yang tdk_mampu saya lagi jadi single mam karena suami meninggal pyn rmh mbl itu saja anak saya bw paling mknnya yang tidak pd dimkn katanya kasian mama,5,0.8377982333230324,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.9663161738215749,0,0.6638825770291271
aku setiap MBG selalu habis kok 🥺,1,0,2026-01-23T04:28:16.000Z,tapiboong875,saya setiap makan bergizi gratis selalu_habis kenapa,5,0.758163568005234,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.8906184452625037,0,1.0
"Alhamdulillah jazakallah khoiron Terimakasih Pak Presiden Prabowo semoga panjang umur sehat selalu dalam lindungan ALLAH SWT, Aamiin 🤲🙏🥰",1,0,2025-11-15T03:34:45.000Z,widaida154,alhamdulillah jazakallah khoiron terimakasih bapak_presiden prabowo semoga_panjang_umur sehat_selalu dalam_lindungan_allah_swt aamiin,2,0.7718223635907191,bapak | alhamdulillah | bapak_prabowo | sehat_selalu | bapak_presiden | lanjutkan | semoga | semangat | makan bergizi | bergizi gratis | bergizi | gratis | mantap | makan | sehat,-1,0.0,No Topic,5,0.677260626338932,0,0.21879051918275963
apa iya?,0,0,2026-01-31T13:03:09.000Z,mrbeast_784,apa ya,5,0.6460333390710009,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.7080525991540868,-1,0.4710764480861594
hahaha 😁😁😁😁 🤭,0,0,2026-01-21T09:09:26.000Z,alexmonny1,hahaha,0,0.0666666666666666,omon | betul | masya_allah | ya | wowo | curhat | om | rame | ajaa | maju_terus | maju_terus bapak | uangkan_saja | p_prabowo | betul itu | semangattt,-1,0.0,No Topic,0,0.125,0,0.5674560167521207
yg komen negatif soal mbg asli sih bersihin deh hati kalian. apalagi kritik buruk presiden. coba deh belajar untuk bersudut pandang yg baik2. segala sesuatu klo kita lihat buruk pasti bakal trs buruk pdhl ga bgtu jg .,0,0,2025-12-05T07:53:21.000Z,jsbllwty,yang komen negatif soal makan bergizi gratis asli saja bersihin saja hati anda apalagi kritik buruk presiden coba saja belajar untuk bersudut pandang yang baik segala sesuatu kalau kita lihat buruk pasti bakal terus buruk padahal tidak bgtu juga,5,0.8621675860562757,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.48849541873152025,-1,0.49129775633275724
jangan d hentikan MBG nanti GK ad yg k racunan 🙏🙏🙏 yg keracunan banyak d bandung 😂,0,0,2026-01-26T07:31:30.000Z,user2907549311873,jangan di_hentikan makan bergizi gratis nanti tidak ad yang k racunan yang keracunan banyak di bandung,5,0.8190276610607334,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.7571489868834769,0,1.0
pilihan kitarepresentasi kita,0,0,2026-01-24T13:31:23.000Z,arifnugrohoofc,pilihan kitarepresentasi kita,5,0.6062889489509592,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.5265542239331175,0,0.4745580170743968
Lanjutkan MBG 💪🙏,0,0,2026-01-14T00:55:27.000Z,hartina.kayla,lanjutkan makan bergizi gratis,2,0.7216314776560245,bapak | alhamdulillah | bapak_prabowo | sehat_selalu | bapak_presiden | lanjutkan | semoga | semangat | makan bergizi | bergizi gratis | bergizi | gratis | mantap | makan | sehat,-1,0.0,No Topic,2,0.6333283981801193,0,0.9339661861990693
klu memang mau brantas kemiskinan kasih peluang pekerjaaa bpk klu dikasih trs2 itu sm aja memiskinkan rakyat,1,0,2026-01-08T16:26:23.000Z,emimei49,klu memang mau brantas kemiskinan kasih peluang pekerjaaa bpk klu dikasih terus itu dengan saja memiskinkan rakyat,5,0.8019729736987127,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.6730558622940095,22,1.0
ngliat ank2 kasian liat bpknya jungkir balik cari duit kaga di kasianin..,0,0,2026-01-22T12:00:24.000Z,rusdiwahyudi461,ngliat ank kasian lihat bpknya jungkir balik cari duit tidak di kasianin,5,0.7594558654158946,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.653769567770639,0,0.602241838788325
@SPPG Sumingkir bikin gini min di sd negeri 2 sumingkir,0,0,2026-01-20T11:17:27.000Z,zzasja29,sumingkir buat begini min di sd negeri sumingkir,5,0.6270004036037137,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.7187540692289903,0,0.7568957807122584
"bikin wadah yg melindungi siapapun yg lapor pnyimpangan anggaran.
krna mitra dapur sppg rata2 orang berada & pnya power jadi walaupun menu jauh dari anggaran pda diam. ini progam yg bagus cuma bnyk oknum mitra yg kurang amanah.🙏",0,0,2025-12-27T23:04:28.000Z,raffimmsgroup,buat wadah yang melindungi siapapun yang lapor pnyimpangan anggaran karena mitra dapur_satuan pelayanan pangan gizi rata orang berada pnya power jadi walaupun menu jauh_dari anggaran pda diam ini progam yang bagus cuma banyak oknum mitra yang kurang amanah,5,0.8342898623276265,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.4733171326048658,-1,0.727357580171268
tenangin diri gw pliss😭,3,0,2025-11-16T18:44:34.000Z,four_summers,tenangin diri saya pliss,5,0.6421408219028448,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,4,0.42496858595155906,-1,0.4046815158862989
"intinya perut kenyang pikiran tenang .. .👍👍👍.kita bisa tengok ank2 ada yg gk jajan krena gk bwa uang ,dri sni dg adanya makanan mbg sngt mmbntu merata bisa makan smua nya .bljar bisa mksimal krena sudah makan..",0,0,2025-11-14T23:23:06.000Z,sendok.gmail.com,intinya perut_kenyang pikiran tenang kita bisa tengok ank ada yang tidak jajan krena tidak bwa uang dari sni dengan_adanya makanan makan bergizi gratis sngt mmbntu merata bisa makan semua nya bljar bisa mksimal krena sudah makan,5,0.8516839361306818,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.7812220865010592,-1,0.5357580146046254
"hentikn mbg,itulah jalan terbaik.klu mau nolong anak"" dari menghindari kelaparan,d kasi uang tunai saja.gk usah bnyk berpolitik,,,",0,0,2026-01-17T14:56:04.000Z,lisa_br_7naga,hentikn makan bergizi gratis itulah jalan terbaik klu mau nolong anak dari menghindari kelaparan di kasi uang_tunai saja tidak_usah banyak berpolitik,5,0.8224402268711327,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.8013362772097895,0,0.7889837629887344
"lauk mbg tahu, tempe, telur, ayam gak pernah yg lainnya",0,0,2026-01-27T00:15:33.000Z,yoga.dana.369,lauk makan bergizi gratis tahu_tempe telur ayam tidak_pernah yang lainnya,5,0.776387686829792,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.920444311837034,-1,0.5342422386825094
Saya setuju adanya MBG,0,0,2026-01-27T16:12:12.000Z,malia_abdurochim,saya setuju adanya_makan bergizi gratis,5,0.7370393909564669,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.8541442729135659,-1,0.6214094678483334
"anakku usia 3 THN juga dapat MBG, tpi krna anakku berkebutuhan khusus blm bisa ngunyah dan gak bisa minum susu UHT, akhirnya keponakanku dan aku yg makan...
Alhamdulillah ada tambahan gizi yg ku dapat biar sehat trus ngurus anak spesialku🥰
terimakasih pak Prabowo 🥰",0,0,2026-01-10T15:32:39.000Z,khansahawralubis,anakku usia thn juga dapat makan bergizi gratis tetapi karena anakku berkebutuhan khusus belum bisa ngunyah dan tidak bisa minum_susu uht akhirnya keponakanku dan saya yang makan alhamdulillah ada tambahan gizi yang saya dapat supaya sehat trus ngurus anak spesialku terimakasih_bapak_prabowo,5,0.8720355831773552,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.8038965668795939,0,0.8665749222950889
"gw selalu habis kok tapii...
kadang ngak",0,0,2026-01-21T06:54:12.000Z,adibaimut54,saya selalu_habis kenapa tapii kadang ngak,5,0.7358590966162998,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.5572627541211248,10,0.3146366587077656
teuing pak lah lieur mana nu bener... 🤦‍♀️🤦‍♀️🤦‍♀️,0,0,2026-01-21T22:56:17.000Z,rafaarshy,teuing bapak lah lieur mana nu benar,5,0.6992244011545876,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.5100853554376515,-1,0.18189702743639985
prot pret ah,0,0,2026-01-20T11:00:40.000Z,buanw.nana,prot pret ah,10,0.3465192812080899,akuu | hbis | pret | masyallah | nakes | supaya tau | pa_persiden | saya kurang | ndk | jugaa | gaa | abiss | jadii | bangett | engga,-1,0.0,No Topic,5,0.5312009581172056,0,1.0
"amburadul, memupuk korupsi😁😁😁😁😁",0,0,2026-01-18T13:46:33.000Z,suparjiwo,amburadul memupuk korupsi,1,0.5333333099146639,periode | korupsi | boss | tdk_paham | faham | itumah | ganti_duit | love_you | woi | bapakku | ganti_duit saja | ae | guru | program korupsi | dijadikan,-1,0.0,No Topic,6,0.37497424213275105,2,0.6047834480004748
alhamdulillaah saya sangat bersyukur atas adanya program mbg terima kasih pak prabowo presiden ter baik ingsya allooh banyak yang mendoakan semoga bapak presiden di panjangkan umurnya sehat selalu teruskan perjuangan bapak banyak sedekah pahalanya melimpah hidupnya berkah barokah amiin ya robbal alamiin,1,0,2025-12-22T08:37:04.000Z,jafar.sodik44,alhamdulillaah saya sangat bersyukur_atas adanya_program makan bergizi gratis terima_kasih_bapak_prabowo presiden ter baik ingsya allooh banyak yang mendoakan semoga bapak_presiden di panjangkan umurnya sehat_selalu teruskan perjuangan bapak banyak sedekah pahalanya melimpah hidupnya berkah_barokah amiin ya robbal alamiin,5,0.5104259341571579,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,5,0.3830747615406023,-1,0.032368259150251384
"anakku setiap hari cerita tntg mbg, bgtu antusias sekali mereka menikmati mbg disekolahnya 🥰",0,0,2025-12-04T10:18:38.000Z,heldaandine,anakku setiap_hari cerita tntg makan bergizi gratis bgtu antusias sekali mereka menikmati makan bergizi gratis disekolahnya,5,0.7916931703431834,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.9453062875294139,0,0.8282996143264728
"mereka yg komen ""kan mereka di gaji"" berarti ciri"" org yg ga pernah menghargai, mereka ga liat ada org"" di luar yg nyari makan pun susah🥹🥹",0,0,2026-01-22T12:37:53.000Z,hldtlmwddh,mereka yang komen kan mereka di gaji berarti ciri org yang tidak_pernah menghargai mereka tidak lihat ada org di_luar yang nyari makan pun susah,5,0.835107686487179,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.6136741298354772,4,0.3409410929450139
bukan ini republik yang saya bela sejak muda....sehat selalu jendral 😇😇,0,0,2025-11-16T00:49:44.000Z,iamrastaman_,bukan ini republik yang saya bela sejak muda sehat_selalu jendral,7,0.5286675050143295,mokel | lanjutkan bapak | lanjutkan | tidak_paham | bapak | jokowi | ituu | semangat ya | yang mokel | geratis | saya tidak_paham | presiden_terbaik | punya_dapur | maksudnya | yang punya_dapur,-1,0.0,No Topic,1,0.4075112331600157,0,0.7865807988220034
PRABOWO = JOKOWI,0,0,2026-01-25T11:29:22.000Z,bayubayu81093,prabowo jokowi,7,0.3676707308729165,mokel | lanjutkan bapak | lanjutkan | tidak_paham | bapak | jokowi | ituu | semangat ya | yang mokel | geratis | saya tidak_paham | presiden_terbaik | punya_dapur | maksudnya | yang punya_dapur,-1,0.0,No Topic,5,0.7083183803508424,0,1.0
mantap pa Prabowo 👍👍👍👍,0,0,2026-01-16T07:19:08.000Z,jheheheh10,mantap pa_prabowo,2,0.6130073612863695,bapak | alhamdulillah | bapak_prabowo | sehat_selalu | bapak_presiden | lanjutkan | semoga | semangat | makan bergizi | bergizi gratis | bergizi | gratis | mantap | makan | sehat,-1,0.0,No Topic,5,0.37505730568343143,0,0.37039686653940923
"kalo dapurnya pada jujur mah oke aja, disini dadar telor campur sosis, susu yg isinya air sama gula, roti isi seribuan, sayur toping ulat 😭 malah pernah dapet sayap ayam yg ujung nya doang serius ga bohong coba sini survey dapur di daerahku di komplain, yg punya dapur malah marah balik 😂😭",0,0,2025-12-06T02:23:17.000Z,arsyilaelquinsha,kalau dapurnya pada jujur mah oke saja disini dadar telor campur sosis susu yang isinya air dengan gula roti isi seribuan sayur toping ulat malah pernah dapet sayap ayam yang ujung nya doang serius tidak bohong coba sini survey dapur di daerahku di komplain yang punya_dapur malah marah balik,5,0.7832325931702597,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.6122698258838141,-1,0.15635242938796795
program MBG pak Presiden Gk salah pak... beberapa oknum penyelenggara nya yg bermasalah... semangat pak presiden💪,0,0,2025-11-15T17:52:55.000Z,awandayeza94,program makan bergizi gratis bapak_presiden tidak salah bapak beberapa oknum penyelenggara nya yang bermasalah semangat bapak_presiden,5,0.5887388241269286,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.4942318878917118,0,0.5636914149758925
kak mending itu dpt mbg dri pda aku ga prnh dpt mbg sm skli🥺,0,0,2026-01-21T09:16:32.000Z,nettaaaaaa_01,kakak mending itu dpt makan bergizi gratis dari_pda saya tidak_pernah dpt makan bergizi gratis dengan skli,5,0.8055025536532971,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.9485193880092326,-1,0.6657270786694649
Saya dukung MBG kalau pelaksanaannya di daerah pelosok saja..bukan di perkotaan,0,0,2026-01-20T23:24:38.000Z,yesmeima,saya dukung makan bergizi gratis kalau pelaksanaannya di daerah_pelosok saja bukan di perkotaan,5,0.6751502510347334,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.8660076704290367,-1,0.5422449957005389
Tidak ada kata libur untuk korupsi. Hidup sawittt,0,0,2025-12-23T01:54:01.000Z,nucsnucs20,tidak ada kata libur untuk korupsi hidup sawittt,5,0.7577675501274127,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.8905937315355875,2,0.2852261445059729
"la mbg kan proyek nya penjabat😂😂😂
biar makin kenyang lah",0,0,2025-12-22T08:20:29.000Z,msaptowibowo,la makan bergizi gratis kan proyek nya penjabat supaya makin kenyang lah,5,0.7849565788124252,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.7167557690267273,0,0.799610369355205
setahun 300 T lebih katanya,0,0,2026-01-20T12:25:52.000Z,dnd6673,setahun t lebih katanya,5,0.6519781921620408,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.781220077343743,0,1.0
"anak sy paud kb menerima, dan tetap sy bawakan bekal (buah/jajan homemade) kalau disekolah sdh makan mbg nnti bekalnya dibawa pulang untuk snack di rumah☺",0,1,2025-11-17T05:23:01.000Z,sweety.na,anak saya paud kb menerima dan tetap saya bawakan bekal buah jajan homemade kalau disekolah sudah makan makan bergizi gratis nnti bekalnya dibawa_pulang untuk snack di_rumah,5,0.8374919648160438,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.8527343452373641,0,0.8148887774388254
setuju Bapak Presidenku..teruskan programny . sllu Alloh melindungi. selagi kita berjuang untuk rakyyat. dan yg benar..biarkan orang memifnah blm tentu orang bsa.,0,0,2026-01-19T22:59:11.000Z,eyangmama20,setuju bapak presidenku teruskan programny sllu alloh melindungi selagi kita berjuang_untuk rakyyat dan yang benar biarkan orang memifnah belum_tentu orang bsa,5,0.440134210638038,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,5,0.33174662105257174,-1,0.5323755432308718
Negara penuh dgn basa basi,0,0,2026-01-23T13:51:17.000Z,armayudi001,negara penuh dengan basa basi,5,0.6832507923557586,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.6737595763305972,-1,0.3738129536805978
"betul pak ,,,rakyat indonesia yg kaya makin yg miskin kerja keras buat anak,,mkanya pak sembaki murahkn kmbali kaya jaman presiden soeharto ,",0,0,2025-11-16T14:39:57.000Z,aliagremalexlv,betul bapak rakyat_indonesia yang kaya makin yang miskin kerja_keras buat anak mkanya bapak sembaki murahkn kmbali kaya jaman presiden soeharto,5,0.701677420000754,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.5511012927301443,1,0.8341605943132488
Memberantas kemiskinan?,0,0,2026-01-23T00:07:10.000Z,kang_aher79,memberantas_kemiskinan,5,0.533333332404275,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.5624993012419439,0,0.41138440663294784
faktanya banyak pedagang sekitar sekolah yg gulung tikar,0,0,2025-12-04T13:54:34.000Z,chikuchikubangbang,faktanya banyak pedagang sekitar sekolah yang gulung tikar,5,0.732462404322,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.7089041813842948,0,1.0
ganjar dan anis selalu membawa pendukungnya untuk mengacau program Mbg,0,0,2025-12-18T14:25:57.000Z,wayange_123,ganjar dan anis selalu membawa pendukungnya untuk mengacau program makan bergizi gratis,5,0.7705176916434042,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.9204263618343433,-1,0.547080440599992
