,text,diggCount,replyCommentTotal,createTimeISO,uniqueId,videoWebUrl,uid,cid,avatarThumbnail,source_file,text_casefold,text_clean,tokens,token_count,tokens_nostop,token_count_nostop
10,"perbaiki gak sistemnya? gk usah rapel gaji, jangan pakai perbandingan tenaga ag mbg 1:3000, jam kerja yg gk manusiawi dengan ag yg cmn 1 siapa coba ag yg gk lari. di institusi lain aja kadang pakai rasio 1:100.",76,2,2025-11-16T02:35:48.000Z,cool_cheese27,https://www.tiktok.com/@badangizinasional.ri/video/7572913032108821768,6786828282900169729,7573146319868363538,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3ce6a63db35d54010da5245397ef836b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1f38939f&x-expires=1770796800&x-signature=CiLg06G9%2BAbWiLU%2BScPHESzK8KE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_bgn1,"perbaiki gak sistemnya? gk usah rapel gaji, jangan pakai perbandingan tenaga ag mbg 1:3000, jam kerja yg gk manusiawi dengan ag yg cmn 1 siapa coba ag yg gk lari. di institusi lain aja kadang pakai rasio 1:100.",perbaiki gak sistemnya gk usah rapel gaji jangan pakai perbandingan tenaga ag mbg jam kerja yg gk manusiawi dengan ag yg cmn siapa coba ag yg gk lari di institusi lain aja kadang pakai rasio,"['perbaiki', 'gak', 'sistemnya', 'gk', 'usah', 'rapel', 'gaji', 'jangan', 'pakai', 'perbandingan', 'tenaga', 'ag', 'mbg', 'jam', 'kerja', 'yg', 'gk', 'manusiawi', 'dengan', 'ag', 'yg', 'cmn', 'siapa', 'coba', 'ag', 'yg', 'gk', 'lari', 'di', 'institusi', 'lain', 'aja', 'kadang', 'pakai', 'rasio']",35,"['perbaiki', 'sistemnya', 'rapel', 'gaji', 'perbandingan', 'tenaga', 'ag', 'mbg', 'jam', 'kerja', 'manusiawi', 'ag', 'cmn', 'coba', 'ag', 'lari', 'institusi', 'kadang', 'rasio']",19
11,"Kepada yth bapak kepala BGN, dengan mengganti Ahli gizi dengan jurusan lain yg menurut bapak ""masih sejalur"" itu bukankah itu tidak sesuai dengan tujuan Pak Presiden kita yang awalnya membentuk MBG dengan tujuan terpenuhnya gizi anak sekolah",99,2,2025-11-16T13:29:10.000Z,vanilla_late26,https://www.tiktok.com/@badangizinasional.ri/video/7572913032108821768,6783277821811016705,7573314733722698503,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/61edd5c3c0ba59b298ca51b35f699861~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c67b85af&x-expires=1770796800&x-signature=CaW5ccMDMXxKooudvxpgdpaBCE0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_bgn1,"kepada yth bapak kepala bgn, dengan mengganti ahli gizi dengan jurusan lain yg menurut bapak ""masih sejalur"" itu bukankah itu tidak sesuai dengan tujuan pak presiden kita yang awalnya membentuk mbg dengan tujuan terpenuhnya gizi anak sekolah",kepada yth bapak kepala bgn dengan mengganti ahli gizi dengan jurusan lain yg menurut bapak masih sejalur itu bukankah itu tidak sesuai dengan tujuan pak presiden kita yang awalnya membentuk mbg dengan tujuan terpenuhnya gizi anak sekolah,"['kepada', 'yth', 'bapak', 'kepala', 'bgn', 'dengan', 'mengganti', 'ahli', 'gizi', 'dengan', 'jurusan', 'lain', 'yg', 'menurut', 'bapak', 'masih', 'sejalur', 'itu', 'bukankah', 'itu', 'tidak', 'sesuai', 'dengan', 'tujuan', 'pak', 'presiden', 'kita', 'yang', 'awalnya', 'membentuk', 'mbg', 'dengan', 'tujuan', 'terpenuhnya', 'gizi', 'anak', 'sekolah']",37,"['yth', 'kepala', 'bgn', 'mengganti', 'ahli', 'gizi', 'jurusan', 'sejalur', 'sesuai', 'tujuan', 'presiden', 'membentuk', 'mbg', 'tujuan', 'terpenuhnya', 'gizi', 'anak', 'sekolah']",18
12,"Menurut Undang-Undang No. 17 Tahun 2023 tentang Kesehatan, ""ahli gizi"" secara umum merujuk pada Tenaga Gizi, yang terdiri dari Nutrisionis dan Dietisien. Untuk bisa menjalankan profesinya, ahli gizi harus melalui proses pendidikan yang sesuai dan telah mengikuti pengambilan sumpah profesi.",140,3,2025-11-15T15:37:15.000Z,nananaaaaa1111,https://www.tiktok.com/@badangizinasional.ri/video/7572913032108821768,7264458936085136390,7572976635906654977,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/76ff9125eb7c4765a81e9f220704eb10~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3eb28920&x-expires=1770796800&x-signature=s2iz5GJTNk5Y2Vo6CpffoXadDx4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_bgn1,"menurut undang-undang no. 17 tahun 2023 tentang kesehatan, ""ahli gizi"" secara umum merujuk pada tenaga gizi, yang terdiri dari nutrisionis dan dietisien. untuk bisa menjalankan profesinya, ahli gizi harus melalui proses pendidikan yang sesuai dan telah mengikuti pengambilan sumpah profesi.",menurut undang undang no tahun tentang kesehatan ahli gizi secara umum merujuk pada tenaga gizi yang terdiri dari nutrisionis dan dietisien untuk bisa menjalankan profesinya ahli gizi harus melalui proses pendidikan yang sesuai dan telah mengikuti pengambilan sumpah profesi,"['menurut', 'undang', 'undang', 'no', 'tahun', 'tentang', 'kesehatan', 'ahli', 'gizi', 'secara', 'umum', 'merujuk', 'pada', 'tenaga', 'gizi', 'yang', 'terdiri', 'dari', 'nutrisionis', 'dan', 'dietisien', 'untuk', 'bisa', 'menjalankan', 'profesinya', 'ahli', 'gizi', 'harus', 'melalui', 'proses', 'pendidikan', 'yang', 'sesuai', 'dan', 'telah', 'mengikuti', 'pengambilan', 'sumpah', 'profesi']",39,"['undang', 'undang', 'no', 'kesehatan', 'ahli', 'gizi', 'merujuk', 'tenaga', 'gizi', 'nutrisionis', 'dietisien', 'menjalankan', 'profesinya', 'ahli', 'gizi', 'proses', 'pendidikan', 'sesuai', 'mengikuti', 'pengambilan', 'sumpah', 'profesi']",22
13,"Tolong BGN kalau terima masukan atau kritik atau aspirasi, di dengar dan menjadi bahan evaluasi, bukan malah kita yang dianggap arogan dan jual mahal karena lulusan gizi sedang dicari2, ituuuu yang dilapangan di perhatikan ditanyakan kendalanya apa,",109,1,2025-11-16T11:32:41.000Z,yuni_ahligizi,https://www.tiktok.com/@badangizinasional.ri/video/7572913032108821768,6653436702588043265,7573284693644428050,https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/e798550519c8685ff08e0421d6dc485f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=02ea0eb5&x-expires=1770796800&x-signature=7Yw5X06LnJmV4f1GMySdO3ybrq8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_bgn1,"tolong bgn kalau terima masukan atau kritik atau aspirasi, di dengar dan menjadi bahan evaluasi, bukan malah kita yang dianggap arogan dan jual mahal karena lulusan gizi sedang dicari2, ituuuu yang dilapangan di perhatikan ditanyakan kendalanya apa,",tolong bgn kalau terima masukan atau kritik atau aspirasi di dengar dan menjadi bahan evaluasi bukan malah kita yang dianggap arogan dan jual mahal karena lulusan gizi sedang dicari ituuuu yang dilapangan di perhatikan ditanyakan kendalanya apa,"['tolong', 'bgn', 'kalau', 'terima', 'masukan', 'atau', 'kritik', 'atau', 'aspirasi', 'di', 'dengar', 'dan', 'menjadi', 'bahan', 'evaluasi', 'bukan', 'malah', 'kita', 'yang', 'dianggap', 'arogan', 'dan', 'jual', 'mahal', 'karena', 'lulusan', 'gizi', 'sedang', 'dicari', 'ituuuu', 'yang', 'dilapangan', 'di', 'perhatikan', 'ditanyakan', 'kendalanya', 'apa']",37,"['bgn', 'terima', 'masukan', 'kritik', 'aspirasi', 'dengar', 'bahan', 'evaluasi', 'dianggap', 'arogan', 'jual', 'mahal', 'lulusan', 'gizi', 'dicari', 'ituuuu', 'dilapangan', 'perhatikan', 'kendalanya']",19
14,"evaluasi tuh yayasan, mitra, Ka Sppg, dannlingkungan dapur MBG. bukan malah mengancam AG mulu. evaluasi kenapa AG banyak kabur dan ngga betah, bahkan ngga mau kerja di MBG. bagian ancaman, memaksakan sesuatu terus upgrade. masalah gaji ngga dibahas bahas. bahkan sampai ada ancaman tidak bisa menjadi ASN dan mengikuti CAT bagi AG. giliran hak karyawan ngga dibahas bahas.",106,2,2025-11-15T23:19:41.000Z,bernadasunyimalam,https://www.tiktok.com/@badangizinasional.ri/video/7572913032108821768,6743152590454735873,7573095758749516562,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/da1301dc867463b0a227ac3bfd971537~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1c5e144e&x-expires=1770796800&x-signature=LhnszdQFo%2FO9uC7BsXHIkjkLM0Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_bgn1,"evaluasi tuh yayasan, mitra, ka sppg, dannlingkungan dapur mbg. bukan malah mengancam ag mulu. evaluasi kenapa ag banyak kabur dan ngga betah, bahkan ngga mau kerja di mbg. bagian ancaman, memaksakan sesuatu terus upgrade. masalah gaji ngga dibahas bahas. bahkan sampai ada ancaman tidak bisa menjadi asn dan mengikuti cat bagi ag. giliran hak karyawan ngga dibahas bahas.",evaluasi tuh yayasan mitra ka sppg dannlingkungan dapur mbg bukan malah mengancam ag mulu evaluasi kenapa ag banyak kabur dan ngga betah bahkan ngga mau kerja di mbg bagian ancaman memaksakan sesuatu terus upgrade masalah gaji ngga dibahas bahas bahkan sampai ada ancaman tidak bisa menjadi asn dan mengikuti cat bagi ag giliran hak karyawan ngga dibahas bahas,"['evaluasi', 'tuh', 'yayasan', 'mitra', 'ka', 'sppg', 'dannlingkungan', 'dapur', 'mbg', 'bukan', 'malah', 'mengancam', 'ag', 'mulu', 'evaluasi', 'kenapa', 'ag', 'banyak', 'kabur', 'dan', 'ngga', 'betah', 'bahkan', 'ngga', 'mau', 'kerja', 'di', 'mbg', 'bagian', 'ancaman', 'memaksakan', 'sesuatu', 'terus', 'upgrade', 'masalah', 'gaji', 'ngga', 'dibahas', 'bahas', 'bahkan', 'sampai', 'ada', 'ancaman', 'tidak', 'bisa', 'menjadi', 'asn', 'dan', 'mengikuti', 'cat', 'bagi', 'ag', 'giliran', 'hak', 'karyawan', 'ngga', 'dibahas', 'bahas']",58,"['evaluasi', 'yayasan', 'mitra', 'ka', 'sppg', 'dannlingkungan', 'dapur', 'mbg', 'mengancam', 'ag', 'mulu', 'evaluasi', 'ag', 'kabur', 'ngga', 'betah', 'ngga', 'kerja', 'mbg', 'ancaman', 'memaksakan', 'upgrade', 'gaji', 'ngga', 'dibahas', 'bahas', 'ancaman', 'asn', 'mengikuti', 'cat', 'ag', 'giliran', 'hak', 'karyawan', 'ngga', 'dibahas', 'bahas']",37
15,"saya lulusan S1 gizi tahun 2023 saat itu saya sulit mencari kerja tidak punya STR,karna tidak ada STR dan masih ingin belajar mengenai ilmu dietetika jadi saya lanjut profesi dietisien dan baru bisa tahun ini diterima mjd mhs baru profesi dietisien,agar bisa menjadi ahli gizi ber-STR sesuai dengan peraturan yang berlaku,namun ini ada profesi lain yang gelarnya bukan ahli gizi dengan terang2 an dijadikan ahli gizi? ganti saja nama jabatan nyaa petugas QC makanan, menurut UU No. 36 Tahun 2014 tentang Tenaga Kesehatan: Tenaga gizi sebagai salah satu tenaga kesehatan terdiri atas nutrisionis dan dietisien.selain tersebut diatas tidak bisa disebut sebagai ahli gizi!",10,0,2025-11-16T07:05:13.000Z,vinaanjani,https://www.tiktok.com/@badangizinasional.ri/video/7572913032108821768,7176539157787018266,7573215742256202517,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/0ea703fcaa1806afc50e4ccb7ec8461d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a68e2aeb&x-expires=1770796800&x-signature=T8pzzT3nZatrseiWHxvHcsVAJvw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_bgn1,"saya lulusan s1 gizi tahun 2023 saat itu saya sulit mencari kerja tidak punya str,karna tidak ada str dan masih ingin belajar mengenai ilmu dietetika jadi saya lanjut profesi dietisien dan baru bisa tahun ini diterima mjd mhs baru profesi dietisien,agar bisa menjadi ahli gizi ber-str sesuai dengan peraturan yang berlaku,namun ini ada profesi lain yang gelarnya bukan ahli gizi dengan terang2 an dijadikan ahli gizi? ganti saja nama jabatan nyaa petugas qc makanan, menurut uu no. 36 tahun 2014 tentang tenaga kesehatan: tenaga gizi sebagai salah satu tenaga kesehatan terdiri atas nutrisionis dan dietisien.selain tersebut diatas tidak bisa disebut sebagai ahli gizi!",saya lulusan s gizi tahun saat itu saya sulit mencari kerja tidak punya str karna tidak ada str dan masih ingin belajar mengenai ilmu dietetika jadi saya lanjut profesi dietisien dan baru bisa tahun ini diterima mjd mhs baru profesi dietisien agar bisa menjadi ahli gizi ber str sesuai dengan peraturan yang berlaku namun ini ada profesi lain yang gelarnya bukan ahli gizi dengan terang an dijadikan ahli gizi ganti saja nama jabatan nyaa petugas qc makanan menurut uu no tahun tentang tenaga kesehatan tenaga gizi sebagai salah satu tenaga kesehatan terdiri atas nutrisionis dan dietisien selain tersebut diatas tidak bisa disebut sebagai ahli gizi,"['saya', 'lulusan', 's', 'gizi', 'tahun', 'saat', 'itu', 'saya', 'sulit', 'mencari', 'kerja', 'tidak', 'punya', 'str', 'karna', 'tidak', 'ada', 'str', 'dan', 'masih', 'ingin', 'belajar', 'mengenai', 'ilmu', 'dietetika', 'jadi', 'saya', 'lanjut', 'profesi', 'dietisien', 'dan', 'baru', 'bisa', 'tahun', 'ini', 'diterima', 'mjd', 'mhs', 'baru', 'profesi', 'dietisien', 'agar', 'bisa', 'menjadi', 'ahli', 'gizi', 'ber', 'str', 'sesuai', 'dengan', 'peraturan', 'yang', 'berlaku', 'namun', 'ini', 'ada', 'profesi', 'lain', 'yang', 'gelarnya', 'bukan', 'ahli', 'gizi', 'dengan', 'terang', 'an', 'dijadikan', 'ahli', 'gizi', 'ganti', 'saja', 'nama', 'jabatan', 'nyaa', 'petugas', 'qc', 'makanan', 'menurut', 'uu', 'no', 'tahun', 'tentang', 'tenaga', 'kesehatan', 'tenaga', 'gizi', 'sebagai', 'salah', 'satu', 'tenaga', 'kesehatan', 'terdiri', 'atas', 'nutrisionis', 'dan', 'dietisien', 'selain', 'tersebut', 'diatas', 'tidak', 'bisa', 'disebut', 'sebagai', 'ahli', 'gizi']",105,"['lulusan', 'gizi', 'sulit', 'mencari', 'kerja', 'str', 'str', 'belajar', 'ilmu', 'dietetika', 'profesi', 'dietisien', 'diterima', 'mjd', 'mhs', 'profesi', 'dietisien', 'ahli', 'gizi', 'str', 'sesuai', 'peraturan', 'berlaku', 'profesi', 'gelarnya', 'ahli', 'gizi', 'terang', 'dijadikan', 'ahli', 'gizi', 'ganti', 'nama', 'jabatan', 'nyaa', 'petugas', 'qc', 'makanan', 'uu', 'no', 'tenaga', 'kesehatan', 'tenaga', 'gizi', 'salah', 'tenaga', 'kesehatan', 'nutrisionis', 'dietisien', 'diatas', 'ahli', 'gizi']",52
16,"tolong berikan payung hukum buat relawan/karyawan SPPG MBG di seluruh Indonesia. merekalah PEJUANG MERAH PUTIH 🇮🇩 yg sebenarnya.
mereka bekerja keras,penuh dedikasi,sering tak mengenal batas jam.
berikan kesejahteraan jaminan2 sosial nya, berikan kepastian status hukum pekerjaannya.",16,1,2025-11-15T16:29:24.000Z,ayah_anjelita_risqi.08,https://www.tiktok.com/@badangizinasional.ri/video/7572913032108821768,7391810912392840198,7572990083469869831,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/89796ec90c4919dd3fc8b0be7fd51c9c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c2464f7a&x-expires=1770796800&x-signature=fGHj0tbv8gebuCUTebBMFMl2nCc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_bgn1,"tolong berikan payung hukum buat relawan/karyawan sppg mbg di seluruh indonesia. merekalah pejuang merah putih 🇮🇩 yg sebenarnya.
mereka bekerja keras,penuh dedikasi,sering tak mengenal batas jam.
berikan kesejahteraan jaminan2 sosial nya, berikan kepastian status hukum pekerjaannya.",tolong berikan payung hukum buat relawan karyawan sppg mbg di seluruh indonesia merekalah pejuang merah putih yg sebenarnya mereka bekerja keras penuh dedikasi sering tak mengenal batas jam berikan kesejahteraan jaminan sosial nya berikan kepastian status hukum pekerjaannya,"['tolong', 'berikan', 'payung', 'hukum', 'buat', 'relawan', 'karyawan', 'sppg', 'mbg', 'di', 'seluruh', 'indonesia', 'merekalah', 'pejuang', 'merah', 'putih', 'yg', 'sebenarnya', 'mereka', 'bekerja', 'keras', 'penuh', 'dedikasi', 'sering', 'tak', 'mengenal', 'batas', 'jam', 'berikan', 'kesejahteraan', 'jaminan', 'sosial', 'nya', 'berikan', 'kepastian', 'status', 'hukum', 'pekerjaannya']",38,"['payung', 'hukum', 'relawan', 'karyawan', 'sppg', 'mbg', 'indonesia', 'pejuang', 'merah', 'putih', 'keras', 'penuh', 'dedikasi', 'mengenal', 'batas', 'jam', 'kesejahteraan', 'jaminan', 'sosial', 'kepastian', 'status', 'hukum', 'pekerjaannya']",23
17,"Mbg tuhh lucu ya sistem recruitment nya, saya punya pengalaman di Pt makanan sebut aja wings food perusahaan besar. Sudah punya pengalaman, sudah tau sop kebersihan seperti apa sop steril dalam makanan seperti apa, inti nya sudah punya bekal dan juga ilmu dan juga pengalaman juga. Mau coba daftar di mbg, malah gak bisa justru yg diterima malah kebanyakan titipan atau bawaan dari RT dari wilayah mbg itu berada. klo gak punya kenalan atau atau titipan RT mustahil diterima di mbg. yg lebih parah nya lagi sistem recruitmen nya itu sangat tertutup bngt. bahkan saking tertutup nya tau"" loker buat di mbg tiba"" udah penuh aja, udah di isi sama bawaan orang dalam atau bawan dari jatah RT wilayah setempat. yg kata nya mbg bakal merekrut ratusan ribu pengangguran di indonesia tapi hasil nya nihil, hanya orang tertentu yg kenal orang dalam atau titipan RT wilayah setempat yg bisa kerja di mbg.",313,23,2025-11-15T16:06:51.000Z,dwiaby_,https://www.tiktok.com/@badangizinasional.ri/video/7572913032108821768,7244053718138930182,7572984255380669204,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0737c619542b4775a0f552b4cb41832e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=337a8234&x-expires=1770796800&x-signature=zABqYeGeV%2BD4EYOVYDLDoi8b%2FDo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_bgn1,"mbg tuhh lucu ya sistem recruitment nya, saya punya pengalaman di pt makanan sebut aja wings food perusahaan besar. sudah punya pengalaman, sudah tau sop kebersihan seperti apa sop steril dalam makanan seperti apa, inti nya sudah punya bekal dan juga ilmu dan juga pengalaman juga. mau coba daftar di mbg, malah gak bisa justru yg diterima malah kebanyakan titipan atau bawaan dari rt dari wilayah mbg itu berada. klo gak punya kenalan atau atau titipan rt mustahil diterima di mbg. yg lebih parah nya lagi sistem recruitmen nya itu sangat tertutup bngt. bahkan saking tertutup nya tau"" loker buat di mbg tiba"" udah penuh aja, udah di isi sama bawaan orang dalam atau bawan dari jatah rt wilayah setempat. yg kata nya mbg bakal merekrut ratusan ribu pengangguran di indonesia tapi hasil nya nihil, hanya orang tertentu yg kenal orang dalam atau titipan rt wilayah setempat yg bisa kerja di mbg.",mbg tuhh lucu ya sistem recruitment nya saya punya pengalaman di pt makanan sebut aja wings food perusahaan besar sudah punya pengalaman sudah tau sop kebersihan seperti apa sop steril dalam makanan seperti apa inti nya sudah punya bekal dan juga ilmu dan juga pengalaman juga mau coba daftar di mbg malah gak bisa justru yg diterima malah kebanyakan titipan atau bawaan dari rt dari wilayah mbg itu berada klo gak punya kenalan atau atau titipan rt mustahil diterima di mbg yg lebih parah nya lagi sistem recruitmen nya itu sangat tertutup bngt bahkan saking tertutup nya tau loker buat di mbg tiba udah penuh aja udah di isi sama bawaan orang dalam atau bawan dari jatah rt wilayah setempat yg kata nya mbg bakal merekrut ratusan ribu pengangguran di indonesia tapi hasil nya nihil hanya orang tertentu yg kenal orang dalam atau titipan rt wilayah setempat yg bisa kerja di mbg,"['mbg', 'tuhh', 'lucu', 'ya', 'sistem', 'recruitment', 'nya', 'saya', 'punya', 'pengalaman', 'di', 'pt', 'makanan', 'sebut', 'aja', 'wings', 'food', 'perusahaan', 'besar', 'sudah', 'punya', 'pengalaman', 'sudah', 'tau', 'sop', 'kebersihan', 'seperti', 'apa', 'sop', 'steril', 'dalam', 'makanan', 'seperti', 'apa', 'inti', 'nya', 'sudah', 'punya', 'bekal', 'dan', 'juga', 'ilmu', 'dan', 'juga', 'pengalaman', 'juga', 'mau', 'coba', 'daftar', 'di', 'mbg', 'malah', 'gak', 'bisa', 'justru', 'yg', 'diterima', 'malah', 'kebanyakan', 'titipan', 'atau', 'bawaan', 'dari', 'rt', 'dari', 'wilayah', 'mbg', 'itu', 'berada', 'klo', 'gak', 'punya', 'kenalan', 'atau', 'atau', 'titipan', 'rt', 'mustahil', 'diterima', 'di', 'mbg', 'yg', 'lebih', 'parah', 'nya', 'lagi', 'sistem', 'recruitmen', 'nya', 'itu', 'sangat', 'tertutup', 'bngt', 'bahkan', 'saking', 'tertutup', 'nya', 'tau', 'loker', 'buat', 'di', 'mbg', 'tiba', 'udah', 'penuh', 'aja', 'udah', 'di', 'isi', 'sama', 'bawaan', 'orang', 'dalam', 'atau', 'bawan', 'dari', 'jatah', 'rt', 'wilayah', 'setempat', 'yg', 'kata', 'nya', 'mbg', 'bakal', 'merekrut', 'ratusan', 'ribu', 'pengangguran', 'di', 'indonesia', 'tapi', 'hasil', 'nya', 'nihil', 'hanya', 'orang', 'tertentu', 'yg', 'kenal', 'orang', 'dalam', 'atau', 'titipan', 'rt', 'wilayah', 'setempat', 'yg', 'bisa', 'kerja', 'di', 'mbg']",152,"['mbg', 'tuhh', 'lucu', 'sistem', 'recruitment', 'pengalaman', 'pt', 'makanan', 'wings', 'food', 'perusahaan', 'pengalaman', 'tau', 'sop', 'kebersihan', 'sop', 'steril', 'makanan', 'inti', 'bekal', 'ilmu', 'pengalaman', 'coba', 'daftar', 'mbg', 'diterima', 'kebanyakan', 'titipan', 'bawaan', 'rt', 'wilayah', 'mbg', 'klo', 'kenalan', 'titipan', 'rt', 'mustahil', 'diterima', 'mbg', 'parah', 'sistem', 'recruitmen', 'tertutup', 'bngt', 'saking', 'tertutup', 'tau', 'loker', 'mbg', 'penuh', 'isi', 'bawaan', 'orang', 'bawan', 'jatah', 'rt', 'wilayah', 'mbg', 'merekrut', 'ratusan', 'ribu', 'pengangguran', 'indonesia', 'hasil', 'nihil', 'orang', 'kenal', 'orang', 'titipan', 'rt', 'wilayah', 'kerja', 'mbg']",73
18,kalau bisa ahli gizi dri gizi dan ad asisten ahli gizi yaitu dri kesmas.. agar ahli gizi jg beban kerja nya gk terlalu berat.,2,1,2025-11-28T21:04:02.000Z,ainunkh_13,https://www.tiktok.com/@badangizinasional.ri/video/7572913032108821768,6520881110266871810,7577884915401310994,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/939a10126ecee86bbc133d3e28d85259~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6df0c1b7&x-expires=1770796800&x-signature=cdiBIdDBQaCoQLkfz5T1LBZTTnk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_bgn1,kalau bisa ahli gizi dri gizi dan ad asisten ahli gizi yaitu dri kesmas.. agar ahli gizi jg beban kerja nya gk terlalu berat.,kalau bisa ahli gizi dri gizi dan ad asisten ahli gizi yaitu dri kesmas agar ahli gizi jg beban kerja nya gk terlalu berat,"['kalau', 'bisa', 'ahli', 'gizi', 'dri', 'gizi', 'dan', 'ad', 'asisten', 'ahli', 'gizi', 'yaitu', 'dri', 'kesmas', 'agar', 'ahli', 'gizi', 'jg', 'beban', 'kerja', 'nya', 'gk', 'terlalu', 'berat']",24,"['ahli', 'gizi', 'dri', 'gizi', 'ad', 'asisten', 'ahli', 'gizi', 'dri', 'kesmas', 'ahli', 'gizi', 'jg', 'beban', 'kerja', 'berat']",16
19,"gimnaa ahli gizi gk pada lari, klau gajinya rapel 3 bln, jam kerjanya yg gk liat”, mna lagi mau susun menu untuk 3000 porsi dengan satu AG, sedangkan di rs aja yg pasiennya ratusan 5-7 tu ahli gizinya🫵🏻",28,2,2025-11-16T18:29:09.000Z,mieeayamthebesst,https://www.tiktok.com/@badangizinasional.ri/video/7572913032108821768,6521663426191966210,7573392009382200082,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/181f7575fc697dac2fe6d4c2e21136e6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ba43cc69&x-expires=1770796800&x-signature=%2Ba18yQqDa6K%2FFkw97mlebo%2Bu6aw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_bgn1,"gimnaa ahli gizi gk pada lari, klau gajinya rapel 3 bln, jam kerjanya yg gk liat”, mna lagi mau susun menu untuk 3000 porsi dengan satu ag, sedangkan di rs aja yg pasiennya ratusan 5-7 tu ahli gizinya🫵🏻",gimnaa ahli gizi gk pada lari klau gajinya rapel bln jam kerjanya yg gk liat mna lagi mau susun menu untuk porsi dengan satu ag sedangkan di rs aja yg pasiennya ratusan tu ahli gizinya,"['gimnaa', 'ahli', 'gizi', 'gk', 'pada', 'lari', 'klau', 'gajinya', 'rapel', 'bln', 'jam', 'kerjanya', 'yg', 'gk', 'liat', 'mna', 'lagi', 'mau', 'susun', 'menu', 'untuk', 'porsi', 'dengan', 'satu', 'ag', 'sedangkan', 'di', 'rs', 'aja', 'yg', 'pasiennya', 'ratusan', 'tu', 'ahli', 'gizinya']",35,"['gimnaa', 'ahli', 'gizi', 'lari', 'klau', 'gajinya', 'rapel', 'bln', 'jam', 'kerjanya', 'liat', 'mna', 'susun', 'menu', 'porsi', 'ag', 'rs', 'pasiennya', 'ratusan', 'tu', 'ahli', 'gizinya']",22
20,pak saya mau jadi dokter tolong siapin pelatihan 3 bulan nya ya,625,30,2025-11-15T16:48:53.000Z,kohameng,https://www.tiktok.com/@badangizinasional.ri/video/7572913032108821768,6875175500063556610,7572995100964832007,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/f91356ac3ffbc3be94e76947876ce1ee~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1cf9325a&x-expires=1770796800&x-signature=%2FVeMpGH83wTYgX2s2SFYYJhWTkU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_bgn1,pak saya mau jadi dokter tolong siapin pelatihan 3 bulan nya ya,pak saya mau jadi dokter tolong siapin pelatihan bulan nya ya,"['pak', 'saya', 'mau', 'jadi', 'dokter', 'tolong', 'siapin', 'pelatihan', 'bulan', 'nya', 'ya']",11,"['dokter', 'siapin', 'pelatihan']",3
